1,0.358845,0.726355,0.000001,0.536947,0.780476,0.039826,0.627544,0.696197,0.110338,0.632593,0.592854,0.179899,0.606747,0.520106,0.254172,0.640064,0.449876,0.145739,0.676094,0.293077,0.227071,0.692714,0.198338,0.281063,0.695437,0.134398,0.319212,0.555851,0.383141,0.166356,0.596400,0.223176,0.252327,0.629932,0.131682,0.295229,0.644028,0.075098,0.326104,0.478891,0.379646,0.185168,0.515274,0.340231,0.248279,0.531583,0.413230,0.247369,0.530353,0.477275,0.250842,0.405933,0.392383,0.207506,0.449138,0.386528,0.252855,0.459491,0.428878,0.252420,0.460712,0.483656,0.254494
1,0.373036,0.736386,0.000001,0.551102,0.787770,0.027085,0.642868,0.705721,0.088278,0.641692,0.602249,0.149294,0.610115,0.529383,0.214499,0.652487,0.459218,0.125231,0.691258,0.306009,0.198336,0.707611,0.212253,0.245844,0.711285,0.145583,0.278094,0.569485,0.391640,0.144356,0.613484,0.241299,0.216865,0.647959,0.145172,0.249098,0.661483,0.086228,0.271880,0.494158,0.387065,0.161487,0.532043,0.351091,0.211475,0.548274,0.420719,0.208174,0.543012,0.482339,0.210551,0.421908,0.398753,0.180883,0.468316,0.390792,0.214179,0.482521,0.429583,0.211549,0.485331,0.482889,0.212779
1,0.393489,0.739110,0.000001,0.573183,0.787788,0.050900,0.659281,0.700441,0.122309,0.665517,0.597302,0.190363,0.647104,0.522983,0.263613,0.670424,0.466210,0.152983,0.712780,0.313424,0.238187,0.730674,0.223860,0.294901,0.734789,0.160903,0.334188,0.586579,0.402080,0.169747,0.635760,0.249101,0.256000,0.671123,0.154656,0.299374,0.686059,0.095252,0.330347,0.507739,0.396093,0.186975,0.550387,0.348058,0.258079,0.566939,0.412212,0.270677,0.562457,0.475927,0.281844,0.433468,0.410860,0.207725,0.482618,0.397242,0.266948,0.496541,0.432066,0.280050,0.497131,0.483838,0.290425
1,0.450000,0.708752,0.000001,0.628115,0.762616,0.053557,0.716150,0.679126,0.120976,0.723940,0.577738,0.182281,0.706187,0.500640,0.247649,0.727960,0.438134,0.157996,0.767259,0.280869,0.241047,0.785676,0.187883,0.296534,0.789617,0.124395,0.335858,0.642087,0.369001,0.171135,0.689188,0.217858,0.263943,0.722681,0.125341,0.313071,0.738361,0.061921,0.347629,0.560437,0.360493,0.183736,0.598062,0.313899,0.263258,0.617815,0.376701,0.281653,0.616409,0.438206,0.294588,0.481169,0.374908,0.198958,0.525703,0.371926,0.265313,0.539629,0.407436,0.282653,0.540264,0.456782,0.294935
1,0.483676,0.683040,0.000001,0.655935,0.751908,0.034484,0.749604,0.679976,0.083007,0.758062,0.581393,0.127716,0.743701,0.503464,0.176319,0.756487,0.419311,0.111759,0.796337,0.265418,0.174162,0.808151,0.174270,0.211686,0.809892,0.106338,0.235624,0.669909,0.350872,0.121012,0.714717,0.194738,0.184523,0.746186,0.099101,0.208436,0.761832,0.031099,0.222002,0.585616,0.338984,0.131461,0.631107,0.274018,0.185546,0.659048,0.320101,0.193481,0.662690,0.372749,0.197493,0.507936,0.358791,0.143828,0.558125,0.344442,0.196978,0.581603,0.372308,0.214731,0.587508,0.415779,0.224874
1,0.525063,0.702431,0.000001,0.694007,0.763520,0.034041,0.777581,0.679969,0.086051,0.785055,0.576087,0.132871,0.771282,0.493541,0.181894,0.792744,0.445175,0.111784,0.832377,0.282244,0.170874,0.842880,0.190502,0.208457,0.842674,0.121766,0.234752,0.708465,0.370469,0.118829,0.756257,0.213434,0.183960,0.786155,0.116795,0.207015,0.797352,0.053861,0.221850,0.625986,0.359645,0.125639,0.657633,0.323366,0.175410,0.668035,0.392947,0.169262,0.662083,0.457952,0.166082,0.544215,0.372668,0.134912,0.572010,0.378033,0.180365,0.575502,0.418811,0.186262,0.570033,0.467590,0.189755
1,0.458543,0.718331,0.000001,0.631132,0.786090,0.048878,0.714653,0.708119,0.106244,0.723240,0.608372,0.154551,0.705175,0.526075,0.203987,0.742498,0.462172,0.148132,0.786274,0.309751,0.222149,0.803017,0.219432,0.267127,0.804114,0.151052,0.297952,0.658791,0.383465,0.152757,0.710384,0.233468,0.234425,0.742122,0.143542,0.269261,0.755548,0.083618,0.291578,0.579232,0.367227,0.156892,0.619967,0.326367,0.224609,0.636871,0.385996,0.229817,0.631830,0.443877,0.232301,0.498035,0.379858,0.163630,0.540669,0.379395,0.226497,0.548484,0.418876,0.244106,0.540591,0.472066,0.254497
1,0.377429,0.690077,0.000001,0.545098,0.761153,0.020423,0.633498,0.689485,0.074198,0.641222,0.589180,0.126546,0.619101,0.516530,0.182471,0.651916,0.447290,0.118519,0.695881,0.297294,0.183400,0.715306,0.207688,0.224249,0.722426,0.141304,0.252481,0.568477,0.375334,0.134668,0.620601,0.228855,0.203387,0.658784,0.136219,0.230334,0.675721,0.076460,0.248252,0.490203,0.368853,0.147754,0.524597,0.336247,0.192237,0.535121,0.402477,0.181874,0.526812,0.461332,0.179235,0.414652,0.383596,0.162583,0.452400,0.385957,0.197234,0.459077,0.424460,0.196210,0.455411,0.474408,0.196964
1,0.337463,0.660795,0.000001,0.493568,0.740771,0.025539,0.586678,0.674534,0.080049,0.592607,0.579378,0.133480,0.567702,0.511558,0.191540,0.601639,0.418709,0.122040,0.639639,0.267637,0.190078,0.654678,0.179194,0.233799,0.657090,0.120601,0.264831,0.520911,0.351533,0.137126,0.565697,0.201033,0.211384,0.598602,0.115692,0.244582,0.612836,0.061512,0.267355,0.446726,0.344566,0.149855,0.483565,0.310016,0.200581,0.493708,0.372901,0.201322,0.485106,0.428774,0.206084,0.374117,0.358804,0.164274,0.417475,0.351975,0.206858,0.428697,0.389655,0.215606,0.428111,0.435462,0.223362
1,0.306574,0.667034,0.000001,0.464279,0.749602,0.031420,0.561977,0.693966,0.089766,0.572647,0.609658,0.148160,0.541750,0.551239,0.212457,0.578784,0.423160,0.128574,0.616833,0.271861,0.200963,0.630590,0.183952,0.248297,0.630832,0.125214,0.282390,0.500623,0.359180,0.148131,0.546863,0.206426,0.226867,0.579311,0.122597,0.267025,0.591677,0.066844,0.295466,0.428738,0.354345,0.166494,0.470019,0.320042,0.226443,0.483423,0.380387,0.236289,0.477852,0.434824,0.247042,0.358730,0.368487,0.186898,0.407490,0.358698,0.239490,0.420378,0.393445,0.255570,0.420839,0.439830,0.268329
1,0.264943,0.655871,0.000001,0.426437,0.732833,0.044463,0.519719,0.678966,0.114289,0.531549,0.602049,0.184363,0.505639,0.544654,0.261770,0.536556,0.400503,0.149412,0.573490,0.255767,0.233692,0.588018,0.172201,0.289876,0.590043,0.119431,0.330039,0.453238,0.343410,0.170474,0.500246,0.190786,0.259441,0.533886,0.110118,0.308158,0.548426,0.061278,0.343003,0.380690,0.344281,0.190947,0.424523,0.304816,0.261156,0.440269,0.365766,0.274556,0.437787,0.422577,0.287482,0.310648,0.363690,0.214692,0.358528,0.350026,0.274142,0.372193,0.385539,0.290740,0.373444,0.436988,0.303787
1,0.255035,0.680496,0.000000,0.413385,0.753371,0.042064,0.503945,0.700811,0.109586,0.516841,0.625549,0.177298,0.491913,0.572612,0.251834,0.519763,0.432826,0.141830,0.558545,0.287066,0.221529,0.574511,0.204586,0.274860,0.576926,0.150495,0.313035,0.440163,0.376579,0.161528,0.488124,0.226302,0.246403,0.520911,0.146527,0.291818,0.534483,0.095938,0.323991,0.368431,0.376350,0.180495,0.406565,0.336202,0.246198,0.419497,0.398502,0.255756,0.416820,0.455488,0.265698,0.300524,0.393998,0.202647,0.346092,0.383522,0.256128,0.358828,0.422093,0.268219,0.361255,0.470590,0.278039
1,0.254390,0.710954,0.000000,0.417263,0.780946,0.046087,0.504720,0.720906,0.119985,0.514598,0.639877,0.193473,0.486730,0.580977,0.272198,0.522290,0.461460,0.150228,0.563414,0.310841,0.236220,0.578526,0.222210,0.295138,0.580866,0.166595,0.337569,0.441521,0.399270,0.170148,0.487276,0.246717,0.263736,0.518697,0.163556,0.311536,0.531819,0.112256,0.344467,0.369194,0.398078,0.189025,0.403688,0.360907,0.256936,0.415007,0.429483,0.255271,0.410348,0.491350,0.256862,0.300159,0.412902,0.212219,0.342652,0.408470,0.261929,0.353855,0.451116,0.262719,0.353549,0.504306,0.264161
1,0.196309,0.706883,0.000000,0.349928,0.770392,0.034684,0.444639,0.725383,0.094887,0.466972,0.664165,0.157431,0.450541,0.617831,0.229016,0.461061,0.448532,0.111275,0.500018,0.300898,0.174108,0.515996,0.218181,0.217725,0.521221,0.163675,0.249470,0.380738,0.393219,0.129635,0.429052,0.236936,0.191387,0.462374,0.156898,0.229044,0.477973,0.107661,0.257764,0.308265,0.392509,0.148257,0.355175,0.347880,0.196858,0.373034,0.399673,0.211949,0.372065,0.449500,0.228117,0.242844,0.412631,0.169448,0.294759,0.409589,0.213790,0.312503,0.443083,0.229123,0.317913,0.487921,0.242893
1,0.151001,0.656626,0.000001,0.305026,0.711743,0.021240,0.400517,0.662973,0.077801,0.417464,0.603680,0.137037,0.385112,0.566199,0.203216,0.400386,0.393847,0.111436,0.437458,0.255728,0.176959,0.450869,0.173029,0.221155,0.453888,0.117288,0.252305,0.323722,0.342419,0.132401,0.364578,0.198912,0.196564,0.395590,0.115896,0.227364,0.408090,0.064164,0.249805,0.256542,0.351759,0.151738,0.301366,0.322718,0.193159,0.320182,0.382113,0.188407,0.319188,0.435259,0.191439,0.194945,0.375458,0.173532,0.245179,0.374509,0.204451,0.259255,0.413439,0.204748,0.263224,0.463657,0.207890
1,0.119622,0.617834,0.000000,0.265684,0.677930,0.009253,0.365835,0.626898,0.052782,0.385630,0.553970,0.100925,0.356116,0.503374,0.155661,0.366753,0.369622,0.072130,0.408219,0.229101,0.120442,0.420159,0.146502,0.152657,0.424210,0.089964,0.175667,0.293046,0.316631,0.092604,0.337936,0.173976,0.139683,0.370228,0.089465,0.158746,0.384385,0.038906,0.171999,0.228682,0.319469,0.112943,0.273481,0.291748,0.143454,0.287710,0.345244,0.137146,0.281516,0.394847,0.137892,0.171018,0.335392,0.134819,0.220822,0.336454,0.161758,0.230885,0.373251,0.164259,0.231498,0.417949,0.168186
1,0.073066,0.580140,0.000001,0.209372,0.636682,-0.000029,0.308375,0.593526,0.035942,0.335911,0.534097,0.076189,0.315395,0.487124,0.122863,0.306641,0.329955,0.062407,0.346854,0.197722,0.102878,0.361164,0.118436,0.131481,0.367839,0.064559,0.153081,0.239377,0.282694,0.081983,0.280452,0.146622,0.123214,0.311807,0.068467,0.141871,0.326848,0.021483,0.157047,0.179543,0.289301,0.099825,0.217164,0.272928,0.123782,0.232368,0.329168,0.117686,0.228838,0.377852,0.121035,0.124202,0.309918,0.118146,0.163643,0.319870,0.139080,0.174299,0.359668,0.141043,0.174857,0.403287,0.146771
1,0.085112,0.612473,0.000001,0.227080,0.673397,0.003527,0.328037,0.630366,0.040035,0.359453,0.569493,0.080981,0.346572,0.521691,0.128783,0.327878,0.353895,0.055304,0.369345,0.210327,0.093430,0.383736,0.126678,0.120440,0.391892,0.068187,0.140034,0.254497,0.303917,0.073646,0.298998,0.158391,0.109416,0.331317,0.074582,0.126781,0.347154,0.022827,0.140256,0.188584,0.307256,0.091585,0.233362,0.277368,0.113289,0.250308,0.328378,0.111385,0.246486,0.376870,0.116596,0.129749,0.326689,0.110154,0.177831,0.328656,0.130393,0.190911,0.362906,0.134273,0.192833,0.405995,0.140442
1,0.088301,0.624126,0.000000,0.273868,0.702756,0.009744,0.404294,0.652456,0.056302,0.443013,0.569006,0.106750,0.430195,0.515090,0.164750,0.416764,0.307052,0.074307,0.471258,0.105125,0.115432,0.488613,-0.016764,0.138196,0.493601,-0.112081,0.153876,0.331314,0.237234,0.098093,0.388831,0.048047,0.144986,0.419592,-0.056783,0.159963,0.430562,-0.129126,0.168777,0.253933,0.236811,0.122527,0.328704,0.185504,0.162164,0.353588,0.236309,0.164296,0.356899,0.293134,0.167959,0.185915,0.261056,0.147301,0.255912,0.266468,0.185212,0.275519,0.303696,0.195944,0.284966,0.354886,0.205128
1,0.170263,0.918717,0.000001,0.370091,0.934968,0.013689,0.494490,0.839993,0.056001,0.499219,0.719865,0.101147,0.447326,0.632915,0.153018,0.480359,0.556530,0.069141,0.544720,0.349589,0.117475,0.563605,0.231641,0.152366,0.570429,0.141812,0.178798,0.375867,0.474979,0.085485,0.449843,0.264265,0.130970,0.500150,0.142411,0.151354,0.525677,0.065518,0.168715,0.288838,0.459060,0.103201,0.367987,0.391100,0.138745,0.395473,0.474045,0.138352,0.391000,0.547533,0.146107,0.214581,0.474948,0.122543,0.298176,0.450559,0.164861,0.322416,0.499384,0.179620,0.326202,0.559217,0.194095
1,0.178923,0.897869,0.000001,0.386441,0.925720,0.010611,0.519065,0.827740,0.056654,0.520445,0.694048,0.105974,0.464393,0.598412,0.162356,0.515371,0.531363,0.079772,0.582099,0.324090,0.132560,0.604008,0.200662,0.170193,0.613420,0.108023,0.198726,0.410533,0.445681,0.098929,0.484676,0.236456,0.150245,0.534631,0.113011,0.176098,0.557022,0.034569,0.197939,0.319597,0.431217,0.117952,0.390765,0.361597,0.154670,0.419347,0.436795,0.157100,0.416758,0.506487,0.168127,0.239150,0.449493,0.137937,0.318770,0.428897,0.178437,0.344331,0.475645,0.193701,0.351389,0.536051,0.210000
1,0.283872,0.907231,0.000001,0.497970,0.918845,0.036205,0.616850,0.793842,0.100849,0.613348,0.647553,0.165425,0.568120,0.543353,0.235513,0.627834,0.544753,0.115574,0.689596,0.342892,0.190479,0.711857,0.220425,0.241157,0.723030,0.129890,0.276758,0.522956,0.454689,0.132120,0.593440,0.259430,0.207709,0.641886,0.137095,0.241153,0.663669,0.056063,0.264618,0.430576,0.434184,0.150418,0.493558,0.372900,0.209321,0.515089,0.462763,0.209954,0.505356,0.538488,0.214463,0.344829,0.440095,0.171754,0.420836,0.425152,0.221456,0.443802,0.478418,0.229611,0.448527,0.542472,0.238538
1,0.342769,0.874506,0.000001,0.566177,0.910266,0.054998,0.684414,0.790580,0.135884,0.691608,0.649487,0.217648,0.648489,0.548133,0.307430,0.701466,0.534317,0.132787,0.764202,0.329786,0.217412,0.787802,0.205700,0.279638,0.795341,0.118053,0.325262,0.594153,0.437592,0.152781,0.668907,0.233768,0.235719,0.717939,0.118821,0.284856,0.737834,0.042490,0.322822,0.498950,0.411346,0.176380,0.555831,0.351005,0.249703,0.574320,0.434240,0.265281,0.564077,0.505291,0.281114,0.409447,0.413985,0.204465,0.476036,0.399939,0.272442,0.493936,0.447861,0.291764,0.494584,0.512124,0.308846
1,0.434589,0.882873,0.000001,0.645696,0.895489,0.037575,0.769307,0.761925,0.096622,0.788600,0.609305,0.153975,0.777711,0.501594,0.216917,0.789098,0.554624,0.090390,0.848177,0.357460,0.149144,0.862699,0.234842,0.195082,0.861909,0.147371,0.229933,0.690712,0.457403,0.099649,0.754723,0.252409,0.154853,0.805429,0.125856,0.183055,0.828141,0.046920,0.206796,0.595693,0.419975,0.111814,0.640665,0.353119,0.160761,0.655217,0.435624,0.164080,0.643386,0.509453,0.171885,0.504653,0.411861,0.127112,0.556938,0.393295,0.177448,0.570107,0.440171,0.192134,0.564965,0.497962,0.206524
1,0.464179,0.843195,0.000000,0.679456,0.886179,0.027019,0.813156,0.750679,0.102628,0.843077,0.603489,0.185713,0.832451,0.500155,0.277848,0.832109,0.511442,0.098285,0.904308,0.318460,0.175478,0.924956,0.206371,0.231989,0.929759,0.126373,0.272057,0.727511,0.419742,0.128912,0.802191,0.222207,0.203567,0.852391,0.116732,0.242693,0.869937,0.054024,0.270786,0.633337,0.399227,0.161317,0.702821,0.344738,0.218049,0.726259,0.431380,0.216358,0.718998,0.507781,0.219071,0.547852,0.400713,0.197025,0.622112,0.396161,0.239123,0.639032,0.446046,0.237276,0.641184,0.508173,0.238725
1,0.345484,0.793541,0.000000,0.577058,0.877580,0.016329,0.708397,0.781548,0.094240,0.737721,0.658160,0.173904,0.722849,0.557690,0.262967,0.743684,0.489510,0.147992,0.808710,0.302294,0.222392,0.833277,0.183960,0.270188,0.838819,0.098017,0.304571,0.647084,0.393026,0.174166,0.714565,0.190151,0.239824,0.763100,0.065021,0.266196,0.784001,-0.026223,0.288704,0.559227,0.375194,0.194749,0.615274,0.317883,0.227786,0.636145,0.410328,0.210777,0.632146,0.485313,0.211672,0.473244,0.384475,0.217104,0.541083,0.379988,0.236926,0.557205,0.433091,0.224978,0.561893,0.501130,0.224193
1,0.256716,0.792117,0.000001,0.485392,0.861949,0.021750,0.618628,0.747871,0.103381,0.634988,0.620968,0.188628,0.602877,0.531953,0.284063,0.632033,0.450874,0.149405,0.685103,0.268814,0.229260,0.709604,0.151577,0.285443,0.717338,0.075358,0.327191,0.528444,0.369018,0.176324,0.596726,0.182050,0.261499,0.647921,0.074988,0.310934,0.670909,0.005159,0.349730,0.438696,0.365853,0.196778,0.505626,0.312456,0.247635,0.539080,0.385606,0.248838,0.543916,0.452689,0.260058,0.356487,0.390557,0.218365,0.431704,0.393418,0.247410,0.460005,0.438592,0.242950,0.472382,0.497098,0.247860
1,0.101934,0.841468,0.000001,0.296296,0.890425,-0.006275,0.431749,0.795103,0.039596,0.446935,0.681504,0.090011,0.384778,0.618264,0.147899,0.420505,0.467677,0.083009,0.477871,0.287323,0.129903,0.498865,0.178542,0.159837,0.507143,0.096403,0.181579,0.323334,0.403236,0.103261,0.383811,0.219672,0.153813,0.429383,0.110161,0.178213,0.445969,0.037724,0.197994,0.238398,0.408361,0.118205,0.295992,0.357494,0.142078,0.324582,0.437403,0.135808,0.323415,0.506142,0.142548,0.160705,0.440395,0.132002,0.227232,0.438873,0.150514,0.249229,0.488869,0.151294,0.256189,0.545983,0.158324
1,0.008266,0.803564,0.000001,0.183745,0.854787,-0.002482,0.290781,0.788495,0.043017,0.336950,0.723015,0.094615,0.332595,0.665927,0.156965,0.262914,0.450804,0.072706,0.293253,0.272655,0.118475,0.300922,0.168472,0.152272,0.301314,0.096654,0.178004,0.172926,0.405169,0.098783,0.207011,0.218301,0.143018,0.238569,0.115591,0.172019,0.253688,0.052979,0.196550,0.096862,0.422190,0.121567,0.144377,0.355190,0.148887,0.177305,0.403607,0.151670,0.186607,0.456719,0.163798,0.033443,0.460496,0.143866,0.089542,0.436574,0.166663,0.111413,0.471391,0.171162,0.121219,0.525758,0.180882
1,0.003687,0.825621,0.000001,0.183407,0.876635,-0.005027,0.297404,0.812820,0.046926,0.339671,0.749401,0.106294,0.335629,0.696532,0.177513,0.267444,0.464831,0.083355,0.303595,0.287305,0.132858,0.314602,0.182366,0.170726,0.317023,0.110661,0.200294,0.176448,0.420698,0.112846,0.213548,0.233944,0.159729,0.247333,0.132489,0.191512,0.264590,0.068270,0.219874,0.101689,0.439964,0.137378,0.152853,0.378873,0.163343,0.188825,0.428586,0.165759,0.201609,0.475698,0.180256,0.039205,0.478656,0.161322,0.096167,0.458772,0.180464,0.121134,0.490649,0.182848,0.134789,0.538462,0.193284
1,0.015659,0.827314,0.000001,0.199842,0.900019,-0.007847,0.325311,0.850783,0.034529,0.370384,0.783558,0.084389,0.385217,0.719774,0.144382,0.313691,0.502817,0.059828,0.351474,0.311237,0.105437,0.361057,0.200366,0.138566,0.364236,0.124433,0.163706,0.221577,0.446701,0.089041,0.262790,0.249428,0.130992,0.296599,0.137527,0.151516,0.313299,0.067654,0.169308,0.146830,0.453161,0.116402,0.204441,0.395028,0.143226,0.237654,0.455758,0.138225,0.248301,0.513694,0.144161,0.084921,0.481999,0.143675,0.153144,0.469619,0.170230,0.178858,0.509622,0.173869,0.192066,0.564840,0.182027
1,0.051753,0.848338,0.000001,0.245111,0.906581,0.002676,0.385474,0.844552,0.052445,0.420942,0.761108,0.109623,0.393002,0.708398,0.177373,0.360664,0.496492,0.073167,0.402893,0.305840,0.123861,0.413341,0.195790,0.159354,0.416856,0.124614,0.185202,0.265321,0.440946,0.099712,0.312747,0.235837,0.143064,0.351890,0.121801,0.162491,0.372596,0.049933,0.179147,0.186396,0.449188,0.125961,0.254538,0.383121,0.153377,0.293042,0.442891,0.149111,0.305997,0.500195,0.155614,0.119874,0.481669,0.153371,0.200552,0.463618,0.182030,0.234660,0.506764,0.187963,0.252474,0.563670,0.197215
1,0.080670,0.831940,0.000001,0.288836,0.905445,-0.000999,0.442797,0.834516,0.055317,0.481437,0.733244,0.117097,0.435814,0.670428,0.188225,0.424868,0.481307,0.103420,0.470401,0.288826,0.164015,0.479680,0.177915,0.201328,0.480758,0.101373,0.227275,0.328391,0.414834,0.129039,0.372822,0.225116,0.189287,0.411063,0.112480,0.210816,0.426131,0.035465,0.226576,0.246387,0.421315,0.150186,0.304242,0.368640,0.180872,0.336268,0.438932,0.167567,0.341924,0.500538,0.167581,0.173746,0.450901,0.171577,0.246421,0.448343,0.194021,0.273530,0.498563,0.190373,0.285989,0.560565,0.193103
1,0.134014,0.857554,0.000001,0.342033,0.922774,0.010549,0.488505,0.847287,0.064400,0.521154,0.751824,0.123497,0.485986,0.682577,0.192274,0.479885,0.494340,0.090680,0.533316,0.304551,0.150347,0.545407,0.196268,0.193109,0.545209,0.122435,0.224885,0.379235,0.423471,0.113827,0.436864,0.227943,0.167631,0.478597,0.114837,0.198055,0.496048,0.043690,0.223747,0.294781,0.424497,0.136024,0.363841,0.358518,0.171394,0.398776,0.416547,0.175956,0.404348,0.471008,0.189493,0.220130,0.453767,0.159288,0.301155,0.438421,0.195765,0.329321,0.478516,0.208941,0.340263,0.536842,0.224426
